date,temp_min,temp_max,temp_observ,precip,wind,wt_fog,wt_thunder,wt_rain,wt_snow,casual,registered,total_cust,holiday
4/28/2017,14.81428571,28.13571429,18.72,0.269662921,2.775,1,0,0,0,4237,10154,14391,0
4/29/2017,17.97857143,30,21.68,0.086585366,2.95,1,1,0,0,7154,7258,14412,0
4/30/2017,18.93571429,30.6,21,0.051219512,3.675,1,0,0,0,6724,6889,13613,0
5/1/2017,17.37142857,28.85714286,21.23333333,0.184269663,5.425,1,1,0,0,2304,8678,10982,0
5/2/2017,16.79230769,26.50714286,18.96,0.808163265,4.625,0,1,0,0,2518,10794,13312,0
5/3/2017,11.7,22.41428571,13.69,0,4.675,0,0,0,0,2482,10449,12931,0
5/4/2017,8.15,17.97857143,10.79,0.458888889,5.1,1,0,0,0,2195,9656,11851,0
5/5/2017,10.92142857,19.99285714,16.57,21.681,5.425,1,1,0,0,1511,5752,7263,0
5/6/2017,11,21.73571429,12.6,23.16666667,4.275,1,1,0,0,1769,4073,5842,0
5/7/2017,6.7,15.24615385,9.73,1.972,4.65,0,0,0,0,3801,5812,9613,0
5/8/2017,5.114285714,16.87142857,7.88,0.184615385,3.65,0,0,0,0,2330,9082,11412,0
5/9/2017,3.571428571,17.3,6.49,0.003448276,2.425,0,0,0,0,2266,10103,12369,0
5/10/2017,5.314285714,19.99285714,9.066666667,0,1.95,0,0,0,0,2760,10769,13529,0
5/11/2017,8.571428571,20.7,12.55,4.255434783,3.375,1,1,0,0,320,3327,3647,0
5/12/2017,9.678571429,13.47857143,10.21,22.74,3.5,1,0,0,0,1395,5818,7213,0
5/13/2017,8.771428571,14.23571429,9.5,22.072,4.225,1,0,0,0,2843,5334,8177,0
5/14/2017,6.592857143,19.57142857,11.61,0.528421053,4.475,1,0,0,0,6161,6705,12866,0
5/15/2017,9.128571429,25.00714286,12.38,0.04,5.025,0,0,0,0,3058,9522,12580,0
5/16/2017,9,24.55714286,12.61,0,2.25,0,0,0,0,2829,10811,13640,0
5/17/2017,12.14285714,29.06428571,19.06,0,2.825,0,0,0,0,2480,10299,12779,0
5/18/2017,17.97857143,33.01428571,22.63,0.373255814,3.625,1,1,0,0,2606,9798,12404,0
5/19/2017,19.05714286,32.62857143,24.24,2.439130435,3.125,1,1,0,0,3533,9894,13427,0
5/20/2017,17.34285714,28.90714286,19,8.673469388,4.275,1,1,0,0,6994,6801,13795,0
5/21/2017,13.61428571,20.63846154,14.49,0.017977528,3.5,0,0,0,0,5096,6005,11101,0
5/22/2017,13.75714286,19.95,14.77,5.787755102,1.55,1,0,0,0,2180,6926,9106,0
5/23/2017,13.65,20.46428571,14.5,4.744791667,2.6,1,0,0,0,2080,8442,10522,0
5/24/2017,13.54285714,18.47857143,13.99,6.971568627,3.8,1,0,0,0,2281,9661,11942,0
5/25/2017,13.43571429,19.72857143,14.22,14.44711538,3.775,1,1,0,0,1167,5547,6714,0
5/26/2017,13.37857143,23.40714286,16.07,10.71,4.475,1,1,0,0,4224,9367,13591,0
5/27/2017,13.52142857,23.23571429,16.55,0.16,1.35,0,0,0,0,6531,4944,11475,0
5/28/2017,14.44285714,22.64285714,18.44,1.098913043,2.475,1,0,0,0,6180,4008,10188,0
5/29/2017,16.47857143,24.22857143,18.11,4.676530612,2.7,1,1,0,0,6971,5960,12931,1
5/30/2017,16.07142857,25.20714286,16.34,0.845454545,3.55,1,1,0,0,2245,8058,10303,0
5/31/2017,16.07142857,23.41428571,17.73,6.840206186,2.125,1,1,0,0,2653,9519,12172,0
6/1/2017,14.95,27.52857143,17.12,2.698039216,3.175,1,1,0,0,3066,10589,13655,0
6/2/2017,12.36153846,27.26923077,16.7,0.00326087,3.233333333,0,0,0,0,3798,10312,14110,0
6/3/2017,12.53571429,27.10714286,17.33,0.003296703,2.825,0,0,0,0,6514,7384,13898,0
6/4/2017,13.49285714,28.56428571,18.33,0.005319149,3.2,0,0,0,0,5808,6826,12634,0
6/5/2017,17.73571429,27.86428571,20.45,0.396808511,2.025,1,1,0,0,2026,8614,10640,0
6/6/2017,16.67142857,24.21428571,18.65555556,2.780769231,4.025,1,0,0,0,3125,11014,14139,0
6/7/2017,13.28571429,22.3,15.12,0.12038835,3.3,1,0,0,0,2223,10339,12562,0
6/8/2017,10.47857143,20.95714286,13.27,0.12244898,2.35,0,0,0,0,3234,10718,13952,0
6/9/2017,11.46153846,24.66153846,16.21,0,2.775,0,0,0,0,4290,10285,14575,0
6/10/2017,14.74615385,28.48571429,19.5,0,2.8,0,0,0,0,7360,7317,14677,0
6/11/2017,17.83076923,31.54615385,23.78,0,2.6,0,0,0,0,5248,6587,11835,0
6/12/2017,19.79285714,33.12857143,22.78,0,2.35,0,0,0,0,2901,9404,12305,0
6/13/2017,20.55384615,33.53571429,24.79,0,2.55,0,0,0,0,2636,9898,12534,0
6/14/2017,22.92857143,33.17142857,25.23,0.060215054,3.7,0,1,0,0,2820,10387,13207,0
6/15/2017,19.8,30.6,21.01,0.413829787,3.325,0,0,0,0,3447,10396,13843,0
6/16/2017,19.92857143,28.33571429,21.06,0.318367347,1.85,1,1,0,0,3285,9180,12465,0
6/17/2017,21.2,28.53571429,23.33,2.492523364,3.175,1,1,0,0,6206,6987,13193,0
6/18/2017,22.65,30.91428571,25.27,0.228865979,5.225,0,0,0,0,5131,6030,11161,0
6/19/2017,23.25,31.75,25.5,2.75,4.9,1,1,0,0,2298,7125,9423,0
6/20/2017,19.29285714,30.60714286,22.05,14.67657658,3.5,1,1,0,0,3173,10804,13977,0
6/21/2017,19.23571429,30.39285714,22.84,0.017204301,2.85,1,0,0,0,2968,11042,14010,0
6/22/2017,21.06428571,30.6,23.95,0.065591398,2.175,0,0,0,0,3127,10372,13499,0
6/23/2017,21.20714286,30.43571429,23.61,3.626470588,5.025,1,1,0,0,3286,9232,12518,0
6/24/2017,21.34285714,30.24285714,23.23,6.53047619,4.225,1,0,0,0,6915,7406,14321,0
6/25/2017,18.61428571,29.60769231,21.72,0.017391304,3.35,0,0,0,0,6402,7219,13621,0
6/26/2017,15.31428571,28.77142857,19.67,0,3.275,0,0,0,0,3842,10550,14392,0
6/27/2017,15.8,27.20769231,19.84,0.105319149,3.133333333,0,1,0,0,3532,11483,15015,0
6/28/2017,11.59230769,26.53076923,15.45,0.227835052,2.5,0,1,0,0,3416,11477,14893,0
6/29/2017,13.68461538,28.63846154,20.66,0,4.466666667,0,0,0,0,3168,10777,13945,0
6/30/2017,18.20769231,31.79230769,23.45,0,4.9,0,0,0,0,3783,9969,13752,0
7/1/2017,22.69166667,32.775,24.57777778,2.773626374,3.7,1,1,0,0,5698,5711,11409,0
7/2/2017,21.80833333,32.39230769,25.33,7.998,2.5,1,1,0,0,7750,5833,13583,0
7/3/2017,21.16428571,32.26428571,24.02222222,0.457608696,2.275,0,0,0,0,7025,8268,15293,0
7/4/2017,20.47857143,31.97142857,23.22,1.829545455,1.975,1,1,0,0,8612,6791,15403,1
7/5/2017,22.34285714,31.07857143,23.05,6.683673469,3.475,1,1,0,0,2959,7628,10587,0
7/6/2017,21.87142857,27.46428571,22.66,20.528125,3.25,1,1,0,0,1433,5924,7357,0
7/7/2017,21.94166667,28.71538462,23.4,21.77052632,3,1,1,0,0,3979,10002,13981,0
7/8/2017,19.82307692,31.06923077,22.44,1.643157895,3.625,0,1,0,0,7472,8045,15517,0
7/9/2017,17.58571429,29.80714286,20.73,0.003296703,2.55,0,0,0,0,7554,7748,15302,0
7/10/2017,18.52857143,29.47857143,22.28,0.00989011,3,1,1,0,0,3153,9766,12919,0
7/11/2017,20.95714286,31.75,23.34444444,0.006593407,2.65,0,1,0,0,3197,10479,13676,0
7/12/2017,22.47692308,32.46428571,24.99,0.050537634,2.325,0,0,0,0,3220,10265,13485,0
7/13/2017,23.20769231,33.82307692,25.54444444,0.03956044,3,0,1,0,0,3013,9646,12659,0
7/14/2017,23.03076923,33.84615385,24.8,1.604347826,2.4,1,1,0,0,2838,7474,10312,0
7/15/2017,21.83846154,33.26153846,23.51111111,8.857009346,3.3,0,1,0,0,7074,7395,14469,0
7/16/2017,18.45,30.19166667,22.17,0,2.1,0,0,0,0,6446,7138,13584,0
7/17/2017,20.80714286,30.77142857,23.71111111,0.16091954,2.725,0,1,0,0,3192,9286,12478,0
7/18/2017,21.75714286,31.73571429,24.14444444,3.319791667,2.425,1,1,0,0,3064,9858,12922,0
7/19/2017,22.17857143,33.25,24,2.653535354,2.075,1,0,0,0,2761,10405,13166,0
7/20/2017,23.06923077,34.17857143,26.71111111,0.425510204,2.325,1,0,0,0,2911,9762,12673,0
7/21/2017,24.04615385,34.17857143,26.05555556,0.315053763,2.25,0,1,0,0,3795,9144,12939,0
7/22/2017,23.56666667,33.46153846,25.25555556,2.314736842,2.55,1,1,0,0,4570,5458,10028,0
7/23/2017,21.98333333,32.05384615,23.81111111,19.72090909,2.325,1,1,0,0,4979,6071,11050,0
7/24/2017,22,30.99230769,23.33333333,24.05137615,2.775,1,1,0,0,3291,9228,12519,0
7/25/2017,19.25833333,29.53846154,20.24444444,2.185714286,3.925,0,1,0,0,3790,11184,14974,0
7/26/2017,17.26666667,27.03333333,19.37777778,0.039361702,2.9,0,0,0,0,3954,11595,15549,0
7/27/2017,19.86666667,29.45,21.8125,0.062765957,2.75,1,1,0,0,3934,10718,14652,0
7/28/2017,21.21666667,28.1,22.72222222,9.292079208,3.075,1,1,0,0,1129,4597,5726,0
7/29/2017,19.65384615,25,20.28,89.52905983,5.325,1,1,0,0,4079,5686,9765,0
7/30/2017,15.17692308,25.19285714,17.11,2.112149533,2.85,0,0,0,0,7793,7974,15767,0
7/31/2017,14.86923077,28.42307692,18.22,0.012087912,1.433333333,0,0,0,0,4096,9840,13936,0
8/1/2017,17.34615385,30.8,21.33,0.060638298,1.95,1,1,0,0,2907,9495,12402,0
8/2/2017,20.28571429,31.55,22.39,3.3,2.35,1,1,0,0,3333,10746,14079,0
8/3/2017,20.19285714,30.62857143,21.65555556,4.340594059,2.375,1,1,0,0,3125,9671,12796,0
8/4/2017,20.26428571,31.31428571,22.35,6.663888889,3.85,1,1,0,0,4317,9971,14288,0
8/5/2017,20.01538462,29.52142857,22.1,0.198913043,4.525,1,0,0,0,8358,7988,16346,0
8/6/2017,16.31538462,26.5,18.33,0,1.825,0,0,0,0,7173,6986,14159,0
8/7/2017,18.36428571,25.62857143,20.56,6.778095238,2.45,1,1,0,0,926,4969,5895,0
8/8/2017,19.35384615,24.49285714,20.22,20.5990566,2.675,1,1,0,0,3888,10854,14742,0
8/9/2017,15.20769231,26.90714286,17.45,0.034375,1.575,0,0,0,0,3946,11016,14962,0
8/10/2017,16.27142857,28.2,18.67,0,1.766666667,1,0,0,0,4057,10722,14779,0
8/11/2017,17.60769231,28.10769231,20.83,2.085263158,2.4,1,1,0,0,3383,9006,12389,0
8/12/2017,20.36666667,28.05833333,21.66666667,21.16698113,1.5,1,1,0,0,5521,6171,11692,0
8/13/2017,19.44615385,28.58461538,20.12222222,16.25784314,2.4,1,1,0,0,6791,7355,14146,0
8/14/2017,18.25,26.68333333,19.575,0.05,1.133333333,0,0,0,0,3720,9460,13180,0
8/15/2017,20.34545455,25.60833333,21.3,2.158415842,1.35,1,1,0,0,1918,8035,9953,0
8/16/2017,20.13333333,28.58571429,20.94,12.86132075,1.65,1,0,0,0,3079,10498,13577,0
8/17/2017,21.07142857,31.04285714,22.83,0.835869565,2.75,1,1,0,0,3094,10207,13301,0
8/18/2017,23.24615385,31.23571429,24.16,5.129166667,3.275,1,1,0,0,2998,8405,11403,0
8/19/2017,21.58571429,31.87142857,23.39,15.33958333,2.45,0,1,0,0,6170,7272,13442,0
8/20/2017,19.12142857,30.36428571,21,1.074117647,2.175,0,1,0,0,5512,7131,12643,0
8/21/2017,20.5,30.16428571,23.05,0.574025974,2.5,1,1,0,0,3096,9175,12271,0
8/22/2017,21.63076923,31.98571429,23.39,2.279775281,3.65,1,1,0,0,2688,9915,12603,0
8/23/2017,21.75384615,31.03571429,23.55,0.325882353,2.875,0,0,0,0,3242,10819,14061,0
8/24/2017,18.34615385,27.80769231,19.51111111,0.047727273,2.3,0,1,0,0,3242,10892,14134,0
8/25/2017,16.74615385,26.38461538,17.72222222,2.20776699,2.475,1,0,0,0,3958,10924,14882,0
8/26/2017,15.50769231,25.90769231,17.05,0.00326087,2.125,0,0,0,0,6549,8130,14679,0
8/27/2017,15.06923077,25.4,16.83,0.003225806,2.75,0,0,0,0,5745,7611,13356,0
8/28/2017,14.52307692,24.65384615,15.24444444,0.003296703,4.225,0,0,0,0,2884,10245,13129,0
8/29/2017,15.67692308,22.41538462,16.12,7.85,4.325,1,0,0,0,562,4058,4620,0
8/30/2017,15.13846154,22.22307692,16.34,15.66880734,2.4,0,0,0,0,2884,11830,14714,0
8/31/2017,16.36923077,26.36923077,18.58888889,0.024731183,2.475,1,0,0,0,2781,11130,13911,0
9/1/2017,15.82307692,25.55714286,15.41,0.121875,3.575,0,0,0,0,3359,9817,13176,0
9/2/2017,12.94615385,17.54615385,13.37777778,9.13877551,3.55,1,1,0,0,1321,2854,4175,0
9/3/2017,14.09230769,20.72857143,16.05,11.144,2.675,1,1,0,0,8860,6511,15371,0
9/4/2017,13.57142857,26.01428571,15.53,0.105494505,3.1,0,0,0,0,6433,7147,13580,1
9/5/2017,16.21428571,28.16428571,19.51,2.240659341,3.275,1,1,0,0,2069,9290,11359,0
9/6/2017,16.90714286,26.26428571,17.78,13.20636364,2.55,1,1,0,0,443,5553,5996,0
9/7/2017,12.81428571,19.91428571,14.05,12.57053571,3.2,1,0,0,0,2289,11761,14050,0
9/8/2017,10.39285714,22.85384615,13.06,0.024210526,2.45,0,0,0,0,3245,11446,14691,0
9/9/2017,10.92142857,22.57857143,13.1,0.003409091,3.275,0,0,0,0,6216,8546,14762,0
9/10/2017,10.24615385,21.58571429,11.55,0,3.025,0,0,0,0,5188,7821,13009,0
9/11/2017,10.31428571,21.98571429,11.78,0,1.8,0,0,0,0,2982,10419,13401,0
9/12/2017,12.42857143,23.06428571,15.11,0.038297872,1.35,0,0,0,0,2741,11756,14497,0
9/13/2017,15.47692308,24.64285714,17.99,1.518811881,1.75,1,0,0,0,2116,9804,11920,0
9/14/2017,18.09230769,26.49230769,19.32222222,1.62815534,2.025,1,0,0,0,2257,10962,13219,0
9/15/2017,17.04166667,26.8,19.11,0.876842105,1.733333333,1,0,0,0,3421,11183,14604,0
9/16/2017,16.20769231,27.48461538,18.23,0.011235955,1.1,1,0,0,0,6589,8708,15297,0
9/17/2017,17.53846154,27.87857143,19,0.003370787,1.575,1,0,0,0,5435,7734,13169,0
9/18/2017,18.42307692,26.36428571,19.61,0.022340426,3.125,1,0,0,0,2632,10402,13034,0
9/19/2017,18.99285714,25.86428571,19.77,0.104123711,4.05,0,0,0,0,2428,11617,14045,0
9/20/2017,18.63076923,28.54615385,18.95555556,0.022826087,2.825,0,0,0,0,2355,11365,13720,0
9/21/2017,16.92142857,29.56428571,18.12,0.003157895,1.775,1,0,0,0,2338,11143,13481,0
9/22/2017,18.03846154,28.66153846,18.73,0.003225806,1.95,1,0,0,0,3301,10739,14040,0
9/23/2017,15.5,28.65714286,17.79,0.003225806,2.025,1,0,0,0,5400,8084,13484,0
9/24/2017,16.24615385,30.3,17.78,0.00326087,1.725,0,0,0,0,4863,7110,11973,0
9/25/2017,17.53076923,31.03571429,18.99,0.003191489,1.75,0,0,0,0,2391,10262,12653,0
9/26/2017,18.34166667,29.78461538,19.56,0,2.925,0,0,0,0,2041,11416,13457,0
9/27/2017,19.5,29.45,20.66,0,3.55,0,0,0,0,2063,11218,13281,0
9/28/2017,19.05,29.16428571,21.55,0,5.175,0,0,0,0,2528,11848,14376,0
9/29/2017,11.14285714,24.52857143,12.45,0,2.275,0,0,0,0,3346,11184,14530,0
9/30/2017,11.80769231,21.02307692,13.75555556,0,5.575,0,0,0,0,5132,7889,13021,0
10/1/2017,7.707692308,19.45384615,9.377777778,0,1.95,0,0,0,0,4547,7455,12002,0
10/2/2017,7.269230769,21.38333333,8.388888889,0.003225806,1.1,1,0,0,0,2096,10604,12700,0
10/3/2017,8.415384615,22.94615385,10.13333333,0.003157895,1.875,0,0,0,0,2087,11397,13484,0
10/4/2017,9.276923077,23.50769231,11.6,0.003125,2.225,1,0,0,0,2087,11657,13744,0
10/5/2017,10.97692308,25.86153846,14.06666667,0.003092784,2.025,1,1,0,0,2330,11562,13892,0
10/6/2017,13.96923077,27.64615385,16.35555556,0,1.775,0,0,0,0,3797,11188,14985,0
10/7/2017,15.41538462,28.15384615,17.03333333,0,3.825,1,0,0,0,7262,8215,15477,0
10/8/2017,18.49090909,28.19166667,23.26666667,0.382222222,3.633333333,1,0,0,0,4501,5903,10404,0
10/9/2017,22.25384615,28.37692308,22.71111111,10.37227723,3.45,1,0,0,0,2571,6459,9030,1
10/10/2017,19.86153846,29.10769231,20.5,7.757142857,1.3,1,1,0,0,2678,10475,13153,0
10/11/2017,19.7,26.92307692,21.24444444,1.278947368,3.625,1,1,0,0,1390,8984,10374,0
10/12/2017,16.44615385,21.36153846,17.1,13.61165049,5.275,1,0,0,0,1788,9942,11730,0
10/13/2017,14.61538462,18.13846154,14.75555556,0.505,3.3,1,0,0,0,2597,9772,12369,0
10/14/2017,15.26153846,19.22307692,16.12222222,0.609,1.975,1,0,0,0,5572,8243,13815,0
10/15/2017,15.64615385,22.63846154,17.65555556,0.242105263,3.575,1,0,0,0,4814,7514,12328,0
10/16/2017,12.50769231,23.81538462,13.74444444,2.75047619,4.925,1,0,0,0,1985,9820,11805,0
10/17/2017,4.383333333,17.16666667,6.666666667,0.117525773,2.1,0,0,0,0,1645,10641,12286,0
10/18/2017,4.215384615,18.2,5.555555556,0.003157895,1.55,0,0,0,0,2023,10982,13005,0
10/19/2017,5.038461538,21.42307692,7.344444444,0,1.8,0,0,0,0,2365,10949,13314,0
10/20/2017,7.776923077,22.98461538,10.37777778,0.00326087,2,1,0,0,0,3343,10904,14247,0
10/21/2017,7.653846154,23.63846154,8.822222222,0.003296703,0.925,1,0,0,0,6158,8306,14464,0
10/22/2017,8.253846154,23.89230769,10.06666667,0.003296703,1.775,1,0,0,0,5571,7813,13384,0
10/23/2017,11.12307692,23.75384615,15.85555556,0.187368421,4.425,1,0,0,0,2619,9983,12602,0
10/24/2017,14.26923077,23.16153846,14.87777778,5.903571429,4.15,1,0,0,0,2148,11001,13149,0
10/25/2017,10.15,20.05833333,10.8375,0.025531915,3.15,1,0,0,0,1786,11035,12821,0
10/26/2017,7.176923077,16.4,8.022222222,0.018085106,4.075,0,0,0,0,1578,10190,11768,0
10/27/2017,2.576923077,16.53076923,3.711111111,0,2.525,0,0,0,0,2862,10287,13149,0
10/28/2017,5.516666667,20.09166667,9.65,0,4.025,0,0,0,0,5483,7538,13021,0
10/29/2017,8.2,19.68333333,15.37777778,7.256730769,5.025,1,0,0,0,1241,3350,4591,0
10/30/2017,6.146153846,17,7.522222222,25.38173077,5.9,1,0,0,0,1461,8694,10155,0
10/31/2017,4.1,14.65384615,4.744444444,0.028723404,2.15,0,0,0,0,1494,10091,11585,0
11/1/2017,4.776923077,15.39230769,6.166666667,0,2.075,0,0,0,0,1094,9765,10859,0
11/2/2017,7.215384615,19.34615385,10.37777778,0.077777778,2.325,0,0,0,0,1883,11042,12925,0
11/3/2017,10.63846154,24.21538462,13.07777778,0.003092784,2.9,1,0,0,0,3092,10685,13777,0
11/4/2017,7.808333333,21.48333333,8.266666667,1.488505747,3.1,1,0,0,0,3537,5741,9278,0
11/5/2017,8.791666667,14.66666667,11.6,15.23809524,2.533333333,1,0,0,0,1590,4296,5886,0
11/6/2017,11.125,18.05,14.31111111,1.011340206,4.066666667,1,1,0,0,1518,9498,11016,0
11/7/2017,5.809090909,18.34166667,6.45,4.02826087,4.4,1,1,0,0,247,4865,5112,0
11/8/2017,3.883333333,7.88,4.255555556,23.88285714,3.7,1,0,0,0,700,8554,9254,0
11/9/2017,4.4,9.858333333,6.3,0.582417582,1.866666667,1,0,0,0,1014,8587,9601,0
11/10/2017,2.641666667,10.70833333,4.388888889,0.860204082,5.566666667,1,0,0,0,1029,5726,6755,1
11/11/2017,-5.272727273,5.309090909,-4.175,0.013483146,2.1,0,0,0,0,1448,4046,5494,0
11/12/2017,-4.172727273,4.690909091,-0.7,0.044444444,1.066666667,0,0,0,0,1477,4220,5697,0
11/13/2017,0.416666667,8.853846154,3.444444444,4.197247706,2.45,1,0,0,0,1032,8028,9060,0
11/14/2017,1.8,9.869230769,4.333333333,0.031578947,2.925,1,0,0,0,807,8687,9494,0
11/15/2017,-0.376923077,10.33076923,0.555555556,0.006382979,1.825,1,0,0,0,808,8977,9785,0
11/16/2017,1.8,13.43846154,6.044444444,0.214141414,4.65,0,0,0,0,1143,9057,10200,0
11/17/2017,2.946153846,14.29230769,4.122222222,0.003370787,3.1,0,0,0,0,1312,8229,9541,0
11/18/2017,0.653846154,13.20769231,5.177777778,0.084615385,4.675,0,0,0,0,2436,5319,7755,0
11/19/2017,3.969230769,16.67692308,8.322222222,3.740776699,7.25,1,0,0,0,1425,4486,5911,0
11/20/2017,2.184615385,10.35384615,2.711111111,0.012222222,3.925,0,0,0,0,1009,7626,8635,0
11/21/2017,1.469230769,13.01538462,3.711111111,0.006451613,3.85,0,0,0,0,1220,8158,9378,0
11/22/2017,2.261538462,14.79230769,8.777777778,0.673469388,4.975,0,1,0,0,965,6243,7208,0
11/23/2017,-2.676923077,11.15384615,-1.733333333,0.006593407,1.85,0,0,0,0,1266,1841,3107,1
11/24/2017,-2.969230769,8.6,-1.233333333,0,1.8,0,0,0,0,2265,3118,5383,0
11/25/2017,-0.923076923,13.21538462,2.522222222,0.006896552,1.825,0,0,0,0,3195,3982,7177,0
11/26/2017,1.284615385,14.57692308,6.1,0,3.15,0,0,0,0,1342,3901,5243,0
11/27/2017,0.892307692,12.90769231,2.466666667,0,2.475,0,0,0,0,846,8154,9000,0
11/28/2017,0.638461538,15.61538462,1.3,0.00326087,2.45,0,0,0,0,795,8881,9676,0
11/29/2017,1.407692308,17.82307692,3.755555556,0.003333333,2.625,0,0,0,0,874,9285,10159,0
11/30/2017,2.684615385,17.09230769,4.377777778,0.060869565,2.1,1,0,0,0,942,9226,10168,0
12/1/2017,2.838461538,13.68461538,5.488888889,0.423584906,2.5,1,0,0,0,1094,8565,9659,0
12/2/2017,-1.346153846,11.48461538,0.366666667,0.006741573,1.05,1,0,0,0,1930,5630,7560,0
12/3/2017,-0.030769231,11.63076923,3.488888889,0.832038835,1.525,1,0,0,0,1628,5081,6709,0
12/4/2017,-1.138461538,12.46923077,-0.366666667,0.242268041,1.55,1,0,0,0,721,8164,8885,0
12/5/2017,1.415384615,13.51538462,7.666666667,0.471276596,2.925,1,0,0,0,600,7692,8292,0
12/6/2017,3.769230769,14.49230769,4.188888889,3.078301887,4.15,0,0,0,0,513,8028,8541,0
12/7/2017,0.883333333,8.325,1.6,0.00326087,2.966666667,0,0,0,0,685,8036,8721,0
12/8/2017,0.741666667,7.3,1.366666667,0.006382979,1.7,0,0,0,0,693,7188,7881,0
12/9/2017,-0.441666667,3.658333333,0.566666667,0.606185567,2.333333333,1,0,0,0,184,2162,2346,0
12/10/2017,-3.175,2.191666667,-0.433333333,5.125,3,1,0,0,0,579,3572,4151,0
12/11/2017,-0.833333333,5.375,-0.133333333,0,2.633333333,0,0,0,0,497,7374,7871,0
12/12/2017,-2.546153846,8.284615385,2.022222222,0,5.6,0,0,0,0,464,7261,7725,0
12/13/2017,-6.338461538,5.215384615,-5.666666667,0.008695652,5.875,1,0,0,0,222,5632,5854,0
12/14/2017,-4.45,3.191666667,-0.075,0.057608696,4.8,0,0,0,0,343,6749,7092,0
12/15/2017,-4.508333333,2.433333333,-3.2,0.258139535,1.925,1,0,0,0,198,4767,4965,0
12/16/2017,-5.727272727,2.918181818,-3.0625,0.889795918,2.95,1,0,0,0,931,4253,5184,0
12/17/2017,-3.646153846,8.246153846,-1,0.017582418,1.125,0,0,0,0,968,4173,5141,0
12/18/2017,-0.753846154,10.84615385,1.855555556,0.103157895,1.275,1,0,0,0,1049,7929,8978,0
12/19/2017,1.961538462,14.14615385,3.633333333,0,2.15,0,0,0,0,1250,8670,9920,0
12/20/2017,1.233333333,14.2,7.275,0,3.125,0,0,0,0,818,7518,8336,0
12/21/2017,-3.138461538,8.75,-2.533333333,0.003296703,1.35,0,0,0,0,683,6321,7004,0
12/22/2017,-1.915384615,8.8,1.977777778,0.006896552,1.975,0,0,0,0,963,5196,6159,0
12/23/2017,2.992307692,14.06153846,9.511111111,2.21010101,4.55,1,0,0,0,559,1905,2464,0
12/24/2017,2.353846154,13.08461538,2.822222222,5.494949495,3.4,1,0,0,0,469,1572,2041,0
12/25/2017,-0.346153846,5.283333333,0.266666667,0.386516854,6.1,1,0,0,0,328,713,1041,1
12/26/2017,-2.915384615,1.769230769,-2.711111111,0,3.125,0,0,0,0,404,2385,2789,0
12/27/2017,-5.053846154,1.461538462,-3.088888889,0,4.675,0,0,0,0,387,2934,3321,0
12/28/2017,-10.56923077,-2.792307692,-10.24444444,0.003703704,4.05,0,0,0,0,248,2618,2866,0
12/29/2017,-10.78461538,-3.484615385,-8.944444444,0,2.5,0,0,0,0,344,2744,3088,0
12/30/2017,-8.353846154,-1.153846154,-6.233333333,1.096703297,3.2,1,0,0,0,243,1633,1876,0
12/31/2017,-10.01538462,-2.615384615,-9.511111111,0.003846154,4.775,0,0,0,0,116,1321,1437,0
1/1/2018,-13.15,-5.983333333,-12.225,0,4.275,0,0,0,0,145,1068,1213,1
1/2/2018,-12.55833333,-5.1,-11.68888889,0.008695652,3.475,0,0,0,0,179,3613,3792,0
1/3/2018,-13.75833333,-2.658333333,-12.5,0,1.725,1,0,0,0,279,4469,4748,0
1/4/2018,-12.24166667,-0.823076923,-6.422222222,1.923958333,8.925,1,0,0,0,66,2302,2368,0
1/5/2018,-12.15384615,-4.930769231,-12.16666667,0.167741935,7.35,0,0,0,0,62,2647,2709,0
1/6/2018,-13.86153846,-7.492307692,-13.52222222,0,6.325,0,0,0,0,52,1437,1489,0
1/7/2018,-16.06923077,-6.892307692,-14.56666667,0,2.775,0,0,0,0,126,1627,1753,0
1/8/2018,-12.83076923,-2.253846154,-6.8,0.215384615,2.725,1,0,0,0,174,3906,4080,0
1/9/2018,-6.046153846,5.261538462,-2.477777778,1.312631579,1.75,1,0,0,0,392,5732,6124,0
1/10/2018,-4.238461538,7.6,-1.844444444,0.005376344,1.3,1,0,0,0,510,6591,7101,0
1/11/2018,-0.715384615,9.930769231,4.922222222,0.024444444,2.025,0,0,0,0,679,7531,8210,0
1/12/2018,6.707692308,17.46923077,16.72222222,5.387,4.65,1,0,0,0,566,5284,5850,0
1/13/2018,-2.023076923,18.63846154,-0.322222222,14.47070707,7.825,1,0,0,0,559,2819,3378,0
1/14/2018,-9.584615385,0.161538462,-9.622222222,0.017045455,4.75,0,0,0,0,272,2068,2340,0
1/15/2018,-10.31538462,-2.623076923,-8.888888889,0.047252747,2.175,0,0,0,0,332,2991,3323,1
1/16/2018,-6.583333333,1.141666667,-2.925,0.022222222,1.175,1,0,0,0,384,6452,6836,0
1/17/2018,-6.158333333,3.041666667,-5.544444444,1.429126214,5.625,1,0,0,0,124,3984,4108,0
1/18/2018,-8.891666667,0.225,-6.95,0.056989247,3.825,0,0,0,0,326,5871,6197,0
1/19/2018,-6.866666667,8.375,-5.011111111,0,1.925,0,0,0,0,794,6810,7604,0
1/20/2018,-4.753846154,13.37692308,0.666666667,0,2.025,0,0,0,0,2284,5749,8033,0
1/21/2018,-2.223076923,15.30769231,1.677777778,0,1.725,0,0,0,0,1572,4970,6542,0
